BASIN	MAP012023041205	MAP032023041205	MAP062023041205	MAP242023041205	GMAP062023041205	GMAP242023041205	ASMU062023041205	ASML062023041205	ASMT062023041205	FFG012023041205	FFG032023041205	FFG062023041205	PREVFFG012023041205	PREVFFG032023041205	PREVFFG062023041205	F1MAP012023041205	F1MAP032023041205	F1MAP062023041205	F1MAP242023041205	F2MAP012023041205	F2MAP032023041205	F2MAP062023041205	F2MAP242023041205	F3MAP012023041205	F3MAP032023041205	F3MAP062023041205	F3MAP242023041205	IFFT012023041205	IFFT032023041205	IFFT062023041205	PFFT012023041205	PFFT032023041205	PFFT062023041205	F1FFT012023041205	F1FFT032023041205	F1FFT062023041205	F2FFT012023041205	F2FFT032023041205	F2FFT062023041205	F3FFT012023041205	F3FFT032023041205	F3FFT062023041205	PET062023041205	F1FFR122023041205	F1FFR242023041205	F1FFR362023041205	F2FFR122023041205	F2FFR242023041205	F2FFR362023041205	F3FFR122023041205	F3FFR242023041205	F3FFR362023041205
2039100193	0.00	0.00	0.00	0.00	0.00	12.00	0.54	0.78	0.73	57.62	62.54	69.06	56.28	61.18	67.68	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100194	0.00	0.00	0.00	1.72	0.00	6.85	0.47	0.69	0.64	64.85	69.66	76.02	63.95	68.75	75.10	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.08	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100196	0.00	0.00	0.00	0.01	0.00	0.00	0.31	0.59	0.48	47.82	52.17	58.24	47.06	51.40	57.46	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100197	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.34	0.30	60.87	65.80	72.54	60.25	65.18	71.92	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100198	0.00	0.00	0.00	0.00	0.00	12.00	0.44	0.50	0.49	72.83	79.19	87.25	71.51	77.85	85.90	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100199	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.35	0.29	40.54	44.75	50.77	40.07	44.31	50.33	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100200	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.51	0.42	58.57	63.60	70.44	57.79	62.81	69.64	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100201	0.00	0.00	0.00	0.12	0.00	0.00	0.42	0.61	0.57	69.87	75.02	81.71	68.96	74.12	80.81	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100202	0.00	0.00	0.00	0.14	0.00	0.00	0.36	0.66	0.56	51.72	56.06	61.93	50.87	55.19	61.05	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.30	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100203	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.79	0.73	61.71	66.70	73.28	60.40	65.39	71.97	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.12	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100204	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.73	0.67	68.50	73.68	80.44	67.48	72.65	79.40	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100205	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.61	0.49	56.66	61.67	68.51	55.76	60.76	67.58	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100206	0.00	0.00	0.00	0.00	0.00	12.00	0.83	0.85	0.83	53.10	57.58	63.67	51.58	56.03	62.09	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100207	0.00	0.00	0.00	0.11	0.00	12.00	0.50	0.61	0.59	61.79	66.85	73.50	60.56	65.62	72.28	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100208	0.00	0.00	0.00	0.00	0.00	12.00	0.45	0.66	0.57	47.38	52.05	58.44	46.14	50.77	57.13	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100209	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.24	0.22	39.93	44.12	50.13	39.41	43.61	49.62	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100210	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.22	0.21	40.33	44.53	50.54	39.87	44.06	50.07	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100211	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.31	0.26	39.50	43.53	49.28	39.04	43.07	48.82	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100212	0.00	0.00	0.00	0.04	0.00	0.00	0.36	0.53	0.49	93.83	100.93	109.89	92.90	99.99	108.99	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100213	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.67	0.61	74.76	80.09	87.17	73.92	79.27	86.34	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.30	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100214	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.81	0.79	82.48	88.03	95.15	81.11	86.66	93.78	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100215	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.81	0.79	83.04	88.77	96.07	81.56	87.27	94.56	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.30	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100216	0.00	0.00	0.00	0.05	0.00	0.00	0.76	0.80	0.78	86.14	91.81	99.04	84.80	90.46	97.69	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.25	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100217	0.00	0.00	0.00	0.08	0.00	0.00	0.41	0.63	0.58	85.50	92.36	100.92	84.41	91.27	99.83	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.16	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100218	0.00	0.00	0.00	0.14	0.00	0.00	0.49	0.74	0.69	62.50	67.60	74.30	61.20	66.29	72.99	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100219	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.70	0.66	63.48	68.46	75.03	62.36	67.34	73.91	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.19	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100220	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.69	0.70	95.53	101.25	108.50	94.41	100.11	107.35	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100221	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.59	0.56	64.30	69.20	75.40	63.36	68.25	74.48	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100222	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.59	0.56	65.07	69.98	76.17	64.16	69.07	75.29	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100223	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.61	0.57	83.89	90.92	99.39	82.83	89.85	98.32	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.15	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100224	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.58	0.55	83.61	90.60	99.03	82.56	89.55	97.99	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.14	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100225	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.57	0.54	83.80	90.77	99.19	82.78	89.76	98.18	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.14	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100226	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.56	0.53	84.01	90.94	99.31	83.03	89.96	98.33	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.12	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100227	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.50	0.48	85.53	92.61	101.13	84.56	91.63	100.13	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.19	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100228	0.00	0.00	0.00	0.02	0.00	0.00	0.46	0.68	0.64	65.03	70.02	76.58	64.02	68.99	75.55	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100229	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.73	0.67	68.30	73.41	80.10	67.34	72.44	79.11	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.25	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100230	0.00	0.00	0.00	0.00	0.00	0.00	0.44	0.71	0.65	67.40	72.43	79.03	66.45	71.47	78.05	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100231	0.00	0.00	0.00	0.00	0.00	0.00	0.76	0.80	0.78	84.06	89.70	96.90	82.82	88.45	95.64	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.25	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100232	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.66	0.51	59.25	64.31	71.17	58.48	63.52	70.37	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100233	0.00	0.00	0.00	0.03	0.00	0.00	0.40	0.69	0.64	72.72	78.06	85.18	71.82	77.15	84.25	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100234	0.00	0.00	0.00	0.12	0.00	0.00	0.40	0.65	0.60	73.02	78.32	85.35	72.15	77.46	84.51	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100235	0.00	0.00	0.00	0.14	0.00	0.00	0.27	0.40	0.35	59.26	64.24	70.97	58.56	63.56	70.30	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100236	0.00	0.00	0.00	0.04	0.00	0.00	0.40	0.68	0.63	73.12	78.47	85.60	72.23	77.57	84.69	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100237	0.00	0.00	0.00	0.04	0.00	0.00	0.42	0.66	0.61	72.49	77.88	85.17	71.57	76.95	84.23	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100238	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.33	0.28	40.07	44.28	50.30	39.56	43.80	49.82	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100239	0.00	0.00	0.00	0.08	0.00	0.00	0.25	0.37	0.32	61.35	66.40	73.36	60.71	65.76	72.71	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100240	0.00	0.00	0.00	0.04	0.00	12.00	0.35	0.62	0.53	33.11	36.92	42.36	32.23	36.03	41.44	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100241	0.00	0.00	0.00	0.03	0.00	12.00	0.77	0.76	0.77	78.78	84.25	91.40	77.43	82.88	90.00	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100242	0.00	0.00	0.00	0.80	0.00	12.00	0.76	0.73	0.75	84.93	90.72	98.08	83.37	89.15	96.51	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100243	0.00	0.00	0.00	2.52	0.00	11.45	0.30	0.67	0.60	87.29	93.86	102.02	86.52	93.09	101.28	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100244	0.00	0.00	0.00	3.02	0.00	10.91	0.75	0.79	0.77	90.28	97.37	106.14	88.52	95.61	104.41	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100245	0.00	0.00	0.00	7.30	0.00	2.43	0.39	0.48	0.47	78.05	84.35	92.33	77.04	83.37	91.40	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.10	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100246	0.00	0.00	0.00	0.57	0.00	0.00	0.66	0.56	0.60	112.95	118.86	126.05	112.06	117.96	125.14	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.17	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100247	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.59	0.63	107.33	112.91	119.77	106.48	112.06	118.90	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.07	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100248	0.00	0.00	0.00	0.12	0.00	0.00	0.68	0.61	0.64	107.85	113.45	120.32	107.02	112.61	119.47	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.07	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100249	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.60	0.62	116.31	122.06	129.07	115.51	121.25	128.25	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.07	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
